source,section,case,face,arm_label,arm_id,run_tag,republished,status,detail,unscored_cause
amber-devin/results/2026-W37.md,Full matrix,A-77d62143,build,swe-2-max,swe-2-max@devin,primary,0,pass,✓ 8/8,
amber-devin/results/2026-W37.md,Full matrix,A-77d62143,build,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓ 8/8,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,glm-5-2,glm-5-2@devin,primary,0,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,swe-2-high,swe-2-high@devin,primary,0,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,swe-2-low,swe-2-high@devin,rerun,1,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,swe-2-max,swe-2-max@devin,primary,0,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-791e90ac,text,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓ 6/6,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,glm-5-2,glm-5-2@devin,primary,0,fail,✗ 2/8,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗ 6/8,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,swe-2-high,swe-2-high@devin,primary,0,fail,✗ 6/8,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,swe-2-low,swe-2-high@devin,rerun,1,fail,✗ 6/8,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,swe-2-max,swe-2-max@devin,primary,0,fail,✗ 6/8,
amber-devin/results/2026-W37.md,Full matrix,A-87c472cb,build,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗ 6/8,
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,glm-5-2,glm-5-2@devin,primary,0,fail,✗ ∅,
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓ (makeup),
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,swe-2-high,swe-2-high@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,swe-2-low,swe-2-high@devin,rerun,1,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,swe-2-max,swe-2-max@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-8c909d0a,ops,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,glm-5-2,glm-5-2@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,swe-2-high,swe-2-high@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,swe-2-low,swe-2-high@devin,rerun,1,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,swe-2-max,swe-2-max@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-8d4bc770,ops,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,glm-5-2,glm-5-2@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,swe-2-high,swe-2-high@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,swe-2-low,swe-2-high@devin,rerun,1,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,swe-2-max,swe-2-max@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-984e80ee,ops,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,glm-5-2,glm-5-2@devin,primary,0,fail,✗ 7/15,
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗ 13/15,
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,swe-2-high,swe-2-high@devin,primary,0,fail,✗ 7/15,
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,swe-2-low,swe-2-high@devin,rerun,1,fail,✗ 7/15 (makeup),
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,swe-2-max,swe-2-max@devin,primary,0,invalid_or_pending,∅ （见 harness notes）,infrastructure_timeout_owed
amber-devin/results/2026-W37.md,Full matrix,A-a317e74b,verify,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗ 0/15,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,glm-5-2,glm-5-2@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,swe-2-high,swe-2-high@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,swe-2-low,swe-2-high@devin,rerun,1,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,swe-2-max,swe-2-max@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-a5608487,ops,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,glm-5-2,glm-5-2@devin,primary,0,fail,✗ 6/9,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗ 3/9,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,swe-2-high,swe-2-high@devin,primary,0,fail,✗ 4/9,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,swe-2-low,swe-2-high@devin,rerun,1,fail,✗ 4/9,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,swe-2-max,swe-2-max@devin,primary,0,fail,✗ 4/9,
amber-devin/results/2026-W37.md,Full matrix,A-be92627f,verify,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗ 4/9,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,glm-5-2,glm-5-2@devin,primary,0,fail,✗ -4,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓ 1.0,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,swe-2-high,swe-2-high@devin,primary,0,fail,✗ -3.0,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,swe-2-low,swe-2-high@devin,rerun,1,fail,✗ 1.0,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,swe-2-max,swe-2-max@devin,primary,0,fail,✗ -1.0,
amber-devin/results/2026-W37.md,Full matrix,A-cdc3d11a,review,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗ -2,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,glm-5-2,glm-5-2@devin,primary,0,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,swe-2-high,swe-2-high@devin,primary,0,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,swe-2-low,swe-2-high@devin,rerun,1,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,swe-2-max,swe-2-max@devin,primary,0,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d511f9e8,verify,swe-2-medium,swe-2-medium@devin,primary,0,fail,✗ 4/12,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,glm-5-2,glm-5-2@devin,primary,0,pass,✓,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,swe-1-7-medium,swe-1-7-medium@devin,primary,0,fail,✗,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,swe-2-high,swe-2-high@devin,primary,0,pass,✓ 12/12,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,swe-2-low,swe-2-high@devin,rerun,1,pass,✓ 12/12,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,swe-2-max,swe-2-max@devin,primary,0,pass,✓ 12/12,
amber-devin/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓ 12/12,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,glm-5-2,glm-5-2@devin,primary,0,fail,✗ -2,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,swe-1-7-medium,swe-1-7-medium@devin,primary,0,pass,✓ 3.0,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,swe-2-high,swe-2-high@devin,primary,0,pass,✓ 3.0,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,swe-2-low,swe-2-high@devin,rerun,1,pass,✓ 3.0,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,swe-2-max,swe-2-max@devin,primary,0,pass,✓ 3.0,
amber-devin/results/2026-W37.md,Full matrix,A-ea80d793,vision,swe-2-medium,swe-2-medium@devin,primary,0,pass,✓ 4.0,
amber-gpt/results/2026-W36.md,Full matrix,A-0676097b,req-drift,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W36.md,Full matrix,A-0676097b,req-drift,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W36.md,Full matrix,A-0676097b,req-drift,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W36.md,Full matrix,A-0676097b,req-drift,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W36.md,Full matrix,A-0676097b,req-drift,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W36.md,Full matrix,A-13854d9d,text,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W36.md,Full matrix,A-13854d9d,text,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 0/5,
amber-gpt/results/2026-W36.md,Full matrix,A-13854d9d,text,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ 0/5,
amber-gpt/results/2026-W36.md,Full matrix,A-13854d9d,text,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ 0/5,
amber-gpt/results/2026-W36.md,Full matrix,A-13854d9d,text,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ 0/5,
amber-gpt/results/2026-W36.md,Full matrix,A-1fd3683a,text,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W36.md,Full matrix,A-1fd3683a,text,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W36.md,Full matrix,A-1fd3683a,text,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ no code block,
amber-gpt/results/2026-W36.md,Full matrix,A-1fd3683a,text,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W36.md,Full matrix,A-1fd3683a,text,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ no code block,
amber-gpt/results/2026-W36.md,Full matrix,A-24bcf707,ops,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗,
amber-gpt/results/2026-W36.md,Full matrix,A-24bcf707,ops,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗,
amber-gpt/results/2026-W36.md,Full matrix,A-24bcf707,ops,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗,
amber-gpt/results/2026-W36.md,Full matrix,A-24bcf707,ops,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗,
amber-gpt/results/2026-W36.md,Full matrix,A-24bcf707,ops,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗,
amber-gpt/results/2026-W36.md,Full matrix,A-442d4aab,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-442d4aab,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-442d4aab,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-442d4aab,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-442d4aab,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-47eea242,review,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 4,
amber-gpt/results/2026-W36.md,Full matrix,A-47eea242,review,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 4,
amber-gpt/results/2026-W36.md,Full matrix,A-47eea242,review,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-47eea242,review,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 4,
amber-gpt/results/2026-W36.md,Full matrix,A-47eea242,review,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-569dbe0d,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W36.md,Full matrix,A-569dbe0d,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W36.md,Full matrix,A-569dbe0d,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W36.md,Full matrix,A-569dbe0d,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W36.md,Full matrix,A-569dbe0d,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W36.md,Full matrix,A-61f7ad01,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-61f7ad01,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-61f7ad01,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-61f7ad01,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-61f7ad01,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W36.md,Full matrix,A-641195e2,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-641195e2,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-641195e2,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-641195e2,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-641195e2,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-77d62143,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-77d62143,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-77d62143,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-77d62143,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-77d62143,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W36.md,Full matrix,A-791e90ac,text,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W36.md,Full matrix,A-791e90ac,text,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W36.md,Full matrix,A-791e90ac,text,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W36.md,Full matrix,A-791e90ac,text,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W36.md,Full matrix,A-791e90ac,text,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W36.md,Full matrix,A-87c472cb,build,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W36.md,Full matrix,A-87c472cb,build,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W36.md,Full matrix,A-87c472cb,build,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W36.md,Full matrix,A-87c472cb,build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W36.md,Full matrix,A-87c472cb,build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W36.md,Full matrix,A-8d4bc770,ops,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-8d4bc770,ops,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-8d4bc770,ops,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-8d4bc770,ops,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-8d4bc770,ops,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-984e80ee,ops,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-984e80ee,ops,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-984e80ee,ops,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-984e80ee,ops,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-984e80ee,ops,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-a317e74b,verify,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W36.md,Full matrix,A-a317e74b,verify,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W36.md,Full matrix,A-a317e74b,verify,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W36.md,Full matrix,A-a317e74b,verify,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W36.md,Full matrix,A-a317e74b,verify,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W36.md,Full matrix,A-a5608487,ops,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-a5608487,ops,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 4/5,
amber-gpt/results/2026-W36.md,Full matrix,A-a5608487,ops,max,gpt-6-astra-900k@openai-codex:max,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-a5608487,ops,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-a5608487,ops,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-be92627f,verify,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗ 5/9,
amber-gpt/results/2026-W36.md,Full matrix,A-be92627f,verify,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W36.md,Full matrix,A-be92627f,verify,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W36.md,Full matrix,A-be92627f,verify,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W36.md,Full matrix,A-be92627f,verify,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W36.md,Full matrix,A-cdc3d11a,review,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗ -1,
amber-gpt/results/2026-W36.md,Full matrix,A-cdc3d11a,review,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-cdc3d11a,review,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-cdc3d11a,review,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ -12,
amber-gpt/results/2026-W36.md,Full matrix,A-cdc3d11a,review,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-d511f9e8,verify,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W36.md,Full matrix,A-d511f9e8,verify,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W36.md,Full matrix,A-d511f9e8,verify,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W36.md,Full matrix,A-d511f9e8,verify,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W36.md,Full matrix,A-d511f9e8,verify,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,high,gpt-6-astra-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,low,gpt-6-astra-900k@openai-codex:low,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ no delivery,
amber-gpt/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ no delivery,
amber-gpt/results/2026-W36.md,Full matrix,A-ea80d793,vision,high,gpt-6-astra-900k@openai-codex:high,primary,0,fail,✗~ borderline¹,
amber-gpt/results/2026-W36.md,Full matrix,A-ea80d793,vision,low,gpt-6-astra-900k@openai-codex:low,primary,0,fail,✗ 0.0,
amber-gpt/results/2026-W36.md,Full matrix,A-ea80d793,vision,max,gpt-6-astra-900k@openai-codex:max,primary,0,fail,✗ -2,
amber-gpt/results/2026-W36.md,Full matrix,A-ea80d793,vision,medium,gpt-6-astra-900k@openai-codex:medium,primary,0,pass,✓ 3.0,
amber-gpt/results/2026-W36.md,Full matrix,A-ea80d793,vision,xhigh,gpt-6-astra-900k@openai-codex:xhigh,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-0676097b,req-drift,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W37.md,Full matrix,A-0676097b,req-drift,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W37.md,Full matrix,A-0676097b,req-drift,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W37.md,Full matrix,A-0676097b,req-drift,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W37.md,Full matrix,A-0676097b,req-drift,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 4/4,
amber-gpt/results/2026-W37.md,Full matrix,A-13854d9d,text,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W37.md,Full matrix,A-13854d9d,text,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W37.md,Full matrix,A-13854d9d,text,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W37.md,Full matrix,A-13854d9d,text,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W37.md,Full matrix,A-13854d9d,text,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 5/5,
amber-gpt/results/2026-W37.md,Full matrix,A-1fd3683a,text,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W37.md,Full matrix,A-1fd3683a,text,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W37.md,Full matrix,A-1fd3683a,text,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W37.md,Full matrix,A-1fd3683a,text,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W37.md,Full matrix,A-1fd3683a,text,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 2/2,
amber-gpt/results/2026-W37.md,Full matrix,A-24bcf707,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
